aggregated_time;light_value;is_anomaly
2020-09-02 21:29:00.000;2,88;False
2020-09-02 21:27:00.000;2,84181818181818;True
2020-09-02 20:06:00.000;25,535;False
2020-09-02 20:04:00.000;25,425;True
2020-09-02 19:31:00.000;25,445;False
2020-09-02 19:29:00.000;25,395;False
2020-09-02 19:25:00.000;25,47;False
2020-09-02 19:23:00.000;25,41;False
2020-09-02 19:18:00.000;25,41;False
2020-09-02 19:16:00.000;25,405;False
2020-09-02 19:12:00.000;25,38;False
2020-09-02 19:10:00.000;25,365;False
2020-09-02 19:02:00.000;25,47;False
2020-09-02 18:58:00.000;25,37;False
2020-09-02 18:56:00.000;25,35;False
2020-09-02 18:52:00.000;25,34;False
2020-09-02 18:47:00.000;25,35;False
2020-09-02 18:43:00.000;25,44;False
2020-09-02 18:42:00.000;25,47;False
2020-09-02 18:41:00.000;25,46;False
2020-09-02 18:37:00.000;25,425;False
2020-09-02 18:35:00.000;25,515;False
2020-09-02 18:31:00.000;25,725;False
2020-09-02 18:21:00.000;26,18;False
2020-09-02 18:19:00.000;26,425;False
2020-09-02 18:13:00.000;26,445;False
2020-09-02 18:06:00.000;26,725;False
2020-09-02 18:04:00.000;26,805;False
2020-09-02 17:58:00.000;27,05;False
2020-09-02 17:56:00.000;27,095;False
2020-09-02 17:54:00.000;27,275;False
2020-09-02 17:40:00.000;28,425;False
2020-09-02 17:39:00.000;28,53;False
2020-09-02 17:38:00.000;28,64;False
2020-09-02 17:34:00.000;29,07;False
2020-09-02 17:29:00.000;30,025;False
2020-09-02 17:24:00.000;31,885;False
2020-09-02 17:20:00.000;33,705;False
2020-09-02 17:18:00.000;32,635;False
2020-09-02 17:12:00.000;34,92;False
2020-09-02 17:10:00.000;34,525;False
2020-09-02 17:08:00.000;36,295;False
2020-09-02 17:04:00.000;35,47;False
2020-09-02 17:02:00.000;32,765;False
2020-09-02 17:01:00.000;31,81;False
2020-09-02 16:59:00.000;30,85;False
2020-09-02 16:58:00.000;30,85;False
2020-09-02 16:52:00.000;32,16;False
2020-09-02 16:51:00.000;33,35;False
2020-09-02 16:45:00.000;36,565;False
2020-09-02 16:44:00.000;35,63;False
2020-09-02 16:35:00.000;38,33;False
2020-09-02 16:29:00.000;40,1890909090909;False
2020-09-02 16:25:00.000;41,415;False
2020-09-02 16:23:00.000;42,06;False
2020-09-02 16:12:00.000;44,49;False
2020-09-02 16:04:00.000;46,55;False
2020-09-02 15:49:00.000;48,23;False
2020-09-02 15:45:00.000;36,95;False
2020-09-02 15:39:00.000;48,63;False
2020-09-02 15:37:00.000;37,725;False
2020-09-02 14:58:00.000;53,745;False
2020-09-02 14:56:00.000;53,905;False
2020-09-02 14:48:00.000;54,675;False
2020-09-02 14:44:00.000;54,865;False
2020-09-02 14:38:00.000;55,035;False
2020-09-02 14:36:00.000;53,675;False
2020-09-02 14:29:00.000;54,2;False
2020-09-02 14:28:00.000;53,975;False
2020-09-02 14:23:00.000;54,365;False
2020-09-02 14:21:00.000;56,11;False
2020-09-02 14:13:00.000;39,42;False
2020-09-02 14:09:00.000;56,545;False
2020-09-02 14:03:00.000;57,145;False
2020-09-02 14:01:00.000;57,4636363636363;False
2020-09-02 13:40:00.000;57,465;False
2020-09-02 13:36:00.000;57,87;False
2020-09-02 13:28:00.000;38,655;True
2020-09-02 13:23:00.000;37,89;True
2020-09-02 13:17:00.000;40,19;False
2020-09-02 13:16:00.000;46,085;False
2020-09-02 13:13:00.000;60,1;False
2020-09-02 13:09:00.000;59,29;False
2020-09-02 13:05:00.000;61,56;False
2020-09-02 12:59:00.000;52,165;False
2020-09-02 12:57:00.000;59,19;False
2020-09-02 12:55:00.000;48,29;False
2020-09-02 12:51:00.000;60,145;False
2020-09-02 12:50:00.000;60,49;False
2020-09-02 12:49:00.000;60,875;False
2020-09-02 12:46:00.000;59,8636363636364;False
2020-09-02 12:44:00.000;60,37;False
2020-09-02 12:38:00.000;61,975;False
2020-09-02 12:29:00.000;61,105;False
2020-09-02 12:19:00.000;61;False
2020-09-02 12:13:00.000;42,155;False
2020-09-02 11:10:00.000;40,175;True
2020-09-02 11:08:00.000;39,73;True
2020-09-02 11:06:00.000;42,705;False
2020-09-02 11:04:00.000;60,095;False
2020-09-02 11:02:00.000;41,245;True
2020-09-02 11:00:00.000;39,285;True
2020-09-02 10:58:00.000;39,45;True
2020-09-02 10:56:00.000;40,725;True
2020-09-02 10:54:00.000;53,48;False
2020-09-02 10:52:00.000;58,73;False
2020-09-02 10:50:00.000;59,525;False
2020-09-02 10:49:00.000;59,41;False
2020-09-02 10:48:00.000;59,625;False
2020-09-02 10:47:00.000;59,695;False
2020-09-02 10:46:00.000;59,51;False
2020-09-02 10:45:00.000;59,46;False
2020-09-02 10:44:00.000;59,555;False
2020-09-02 10:43:00.000;58,71;False
2020-09-02 10:42:00.000;58,465;False
2020-09-02 10:41:00.000;58,865;False
2020-09-02 10:40:00.000;58,855;False
2020-09-02 10:39:00.000;57,985;True
2020-09-02 10:38:00.000;58,785;True
2020-09-02 10:37:00.000;58,905;False
2020-09-02 10:36:00.000;58,315;False
2020-09-02 10:35:00.000;56,59;False
2020-09-02 10:34:00.000;56,73;False
2020-09-02 10:33:00.000;56,655;False
2020-09-02 10:32:00.000;57,52;False
2020-09-02 10:31:00.000;58,01;False
2020-09-02 10:30:00.000;58,065;False
2020-09-02 10:29:00.000;58,21;False
2020-09-02 10:28:00.000;57,93;False
2020-09-02 10:27:00.000;58,125;False
2020-09-02 10:26:00.000;58,04;False
2020-09-02 10:25:00.000;58,03;False
2020-09-02 10:24:00.000;57,82;False
2020-09-02 10:23:00.000;57,66;False
2020-09-02 10:22:00.000;57,555;False
2020-09-02 10:21:00.000;57,38;False
2020-09-02 10:20:00.000;57,36;False
2020-09-02 10:19:00.000;57,165;False
2020-09-02 10:18:00.000;56,915;False
2020-09-02 10:17:00.000;56,845;False
2020-09-02 10:16:00.000;57,105;False
2020-09-02 10:15:00.000;56,77;False
2020-09-02 10:14:00.000;56,595;False
2020-09-02 10:13:00.000;56,72;False
2020-09-02 10:12:00.000;56,155;False
2020-09-02 10:11:00.000;56;False
2020-09-02 10:10:00.000;55,87;False
2020-09-02 10:09:00.000;56,035;False
2020-09-02 10:08:00.000;55,95;False
2020-09-02 10:07:00.000;56,14;False
2020-09-02 10:06:00.000;56,31;False
2020-09-02 10:05:00.000;55,845;False
2020-09-02 10:04:00.000;56,195;False
2020-09-02 10:03:00.000;56,39;False
2020-09-02 10:02:00.000;56,195;False
2020-09-02 10:01:00.000;55,845;False
2020-09-02 10:00:00.000;54,745;False
2020-09-02 09:59:00.000;54,08;False
2020-09-02 09:58:00.000;55,79;False
2020-09-02 09:57:00.000;56,09;False
2020-09-02 09:56:00.000;56,6;False
2020-09-02 09:55:00.000;56,45;False
2020-09-02 09:54:00.000;56,44;False
2020-09-02 09:53:00.000;55,92;False
2020-09-02 09:52:00.000;56,195;False
2020-09-02 09:51:00.000;55,59;False
2020-09-02 09:50:00.000;55,815;False
2020-09-02 09:49:00.000;55,855;False
2020-09-02 09:48:00.000;55,795;False
2020-09-02 09:47:00.000;55,055;False
2020-09-02 09:46:00.000;55,76;False
2020-09-02 09:45:00.000;55,465;False
2020-09-02 09:44:00.000;55,265;False
2020-09-02 09:43:00.000;55,615;False
2020-09-02 09:42:00.000;55,46;False
2020-09-02 09:41:00.000;55,225;True
2020-09-02 09:40:00.000;55,54;True
2020-09-02 09:39:00.000;55,61;True
2020-09-02 09:38:00.000;54,435;True
2020-09-02 09:37:00.000;54,525;True
2020-09-02 09:36:00.000;54,39;True
2020-09-02 09:35:00.000;53,87;True
2020-09-02 09:34:00.000;53,885;True
2020-09-02 09:33:00.000;53,745;True
2020-09-02 09:32:00.000;62,7;False
2020-09-02 09:31:00.000;67,215;True
2020-09-02 09:30:00.000;67,805;True
2020-09-02 09:29:00.000;68;True
2020-09-02 09:28:00.000;68,03;True
2020-09-02 09:27:00.000;68,075;True
2020-09-02 09:26:00.000;67,98;True
2020-09-02 09:26:00.000;67,98;True
2020-09-02 09:25:00.000;67,76;True
2020-09-02 09:24:00.000;67,685;True
2020-09-02 09:24:00.000;67,685;True
2020-09-02 09:23:00.000;67,63;True
2020-09-02 09:22:00.000;67,27;False
2020-09-02 09:22:00.000;67,27;False
2020-09-02 09:21:00.000;66,295;False
2020-09-02 09:20:00.000;66,4;False
2020-09-02 09:20:00.000;66,4;False
2020-09-02 09:19:00.000;66,625;False
2020-09-02 09:18:00.000;66,56;False
2020-09-02 09:18:00.000;66,56;False
2020-09-02 09:17:00.000;66,585;False
2020-09-02 09:16:00.000;66,455;False
2020-09-02 09:16:00.000;66,455;False
2020-09-02 09:15:00.000;66,58;False
2020-09-02 09:14:00.000;66,645;False
2020-09-02 09:14:00.000;66,645;False
2020-09-02 09:13:00.000;66,47;False
2020-09-02 09:12:00.000;66,355;False
2020-09-02 09:12:00.000;66,355;False
2020-09-02 09:11:00.000;66,21;False
2020-09-02 09:10:00.000;66,36;False
2020-09-02 09:10:00.000;66,36;False
2020-09-02 09:09:00.000;66,19;False
2020-09-02 09:09:00.000;66,19;False
2020-09-02 09:07:00.000;66,23;False
2020-09-02 09:07:00.000;66,23;False
2020-09-02 09:05:00.000;66,285;False
2020-09-02 09:05:00.000;66,285;False
2020-09-02 09:03:00.000;66,875;False
2020-09-02 09:03:00.000;66,875;False
2020-09-02 09:01:00.000;66,795;False
2020-09-02 09:01:00.000;66,795;False
2020-09-02 08:59:00.000;66,845;False
2020-09-02 08:59:00.000;66,845;False
2020-09-02 08:57:00.000;66,58;False
2020-09-02 08:57:00.000;66,58;False
2020-09-02 08:55:00.000;65,72;False
2020-09-02 08:55:00.000;65,72;False
2020-09-02 08:53:00.000;65,555;False
2020-09-02 08:53:00.000;65,555;False
2020-09-02 05:24:00.000;58,92;False
2020-09-02 05:22:00.000;58,795;False
2020-09-02 05:20:00.000;58,8;False
2020-09-02 05:18:00.000;58,87;False
2020-09-02 05:16:00.000;58,97;True
2020-09-02 05:14:00.000;59,185;True
2020-09-02 05:12:00.000;58,925;True
2020-09-02 05:10:00.000;56,71;True
2020-09-02 05:09:00.000;50,725;True
2020-09-02 05:07:00.000;5,035;True
2020-09-02 05:05:00.000;4,77;True
2020-09-02 05:03:00.000;4,505;True
2020-09-02 05:01:00.000;4,285;True
2020-09-02 04:59:00.000;4,12;True
2020-09-02 04:57:00.000;3,965;True
2020-09-02 04:55:00.000;3,885;True
2020-09-02 04:53:00.000;3,825;True
2020-08-25 16:22:00.000;20,34;False
2020-08-25 16:21:00.000;19,255;False
2020-08-25 16:20:00.000;17,53;False
2020-08-25 16:19:00.000;19,635;False
2020-08-25 16:18:00.000;17,995;False
2020-08-25 16:17:00.000;20,505;False
2020-08-25 16:16:00.000;19,335;False
2020-08-25 16:15:00.000;19,6309090909091;False
2020-08-25 16:14:00.000;18,14;False
2020-08-25 16:13:00.000;19,125;False
2020-08-25 16:12:00.000;19,265;False
2020-08-25 16:11:00.000;19,85;False
2020-08-25 16:10:00.000;19,82;False
2020-08-25 16:09:00.000;20,255;False
2020-08-25 16:08:00.000;18,775;False
2020-08-25 16:07:00.000;18,53;False
2020-08-25 16:06:00.000;19,57;False
2020-08-25 16:05:00.000;19,425;False
2020-08-25 16:04:00.000;19,22;False
2020-08-25 16:03:00.000;19,05;False
2020-08-25 16:02:00.000;20,36;False
2020-08-25 16:01:00.000;18,97;False
2020-08-25 16:00:00.000;20,4;False
2020-08-25 15:59:00.000;14,005;False
2020-08-25 15:58:00.000;15,285;False
2020-08-25 15:57:00.000;16,585;False
2020-08-25 15:56:00.000;16,235;False
2020-08-25 15:55:00.000;13,8;False
2020-08-25 15:54:00.000;11,09;False
2020-08-25 15:53:00.000;12,125;False
2020-08-25 15:52:00.000;11,63;False
2020-08-25 15:51:00.000;11,515;False
2020-08-25 15:50:00.000;12,205;False
2020-08-25 15:49:00.000;11,36;False
2020-08-25 15:48:00.000;10,935;False
2020-08-25 15:47:00.000;10,82;False
2020-08-25 15:46:00.000;10,995;True
2020-08-25 15:45:00.000;11,305;True
2020-08-25 15:44:00.000;11,425;True
2020-08-25 15:43:00.000;11,025;True
2020-08-25 15:42:00.000;11,145;True
2020-08-25 15:41:00.000;11,225;True
2020-08-25 15:40:00.000;10,955;True
2020-08-25 15:39:00.000;10,925;True
2020-08-25 15:38:00.000;10,515;True
2020-08-25 15:37:00.000;55,45;False
2020-08-25 15:36:00.000;62,625;False
2020-08-25 15:35:00.000;67,18;False
2020-08-25 15:34:00.000;65,99;False
2020-08-25 15:33:00.000;64,855;False
2020-08-25 15:32:00.000;65,16;False
2020-08-25 15:31:00.000;65,28;False
2020-08-25 15:30:00.000;64,62;False
2020-08-25 15:29:00.000;65,59;True
2020-08-25 15:28:00.000;71,695;True
2020-08-25 15:27:00.000;72,25;False
2020-08-25 15:26:00.000;66,675;False
2020-08-25 15:25:00.000;66,43;False
2020-08-25 15:24:00.000;65,93;False
2020-08-25 15:23:00.000;65,795;False
2020-08-25 15:22:00.000;65,065;False
2020-08-25 15:21:00.000;64,81;False
2020-08-25 15:20:00.000;65,415;False
2020-08-25 15:19:00.000;65,875;False
2020-08-25 15:18:00.000;65,33;False
2020-08-25 15:17:00.000;65,235;False
2020-08-25 15:16:00.000;63,7;False
2020-08-25 15:15:00.000;64,93;False
2020-08-25 15:14:00.000;66,01;False
2020-08-25 15:13:00.000;65,805;False
2020-08-25 15:12:00.000;64,695;False
2020-08-25 15:11:00.000;64,81;False
2020-08-25 15:10:00.000;64,72;False
2020-08-25 15:09:00.000;64,08;False
2020-08-25 15:08:00.000;63,275;False
2020-08-25 15:07:00.000;62,89;False
2020-08-25 15:06:00.000;62,905;False
2020-08-25 15:05:00.000;63,555;False
2020-08-25 15:04:00.000;64,41;False
2020-08-25 15:03:00.000;64,905;False
2020-08-25 15:02:00.000;66,7254545454546;False
2020-08-25 15:01:00.000;69,01;False
2020-08-25 15:00:00.000;72,76;False
2020-08-25 14:59:00.000;72,795;False
2020-08-25 14:58:00.000;71,585;False
2020-08-25 14:57:00.000;72,365;False
2020-08-25 14:56:00.000;67,585;False
2020-08-25 14:55:00.000;66,07;False
2020-08-25 14:53:00.000;64,195;False
2020-08-25 14:04:00.000;67,985;False
2020-08-25 14:03:00.000;69,885;False
2020-08-25 14:02:00.000;70,65;False
2020-08-25 14:01:00.000;73,335;False
2020-08-25 14:00:00.000;74,27;False
2020-08-25 13:59:00.000;73,205;False
2020-08-25 13:58:00.000;68,25;False
2020-08-25 13:57:00.000;69,715;False
2020-08-25 13:56:00.000;70,135;False
2020-08-25 13:55:00.000;67,145;False
2020-08-25 13:54:00.000;67,605;False
2020-08-25 13:53:00.000;68,18;False
2020-08-25 13:52:00.000;66,42;False
2020-08-25 13:51:00.000;66,435;False
2020-08-25 13:50:00.000;66,915;False
2020-08-25 13:49:00.000;66,29;False
2020-08-25 13:48:00.000;66,2836363636364;False
2020-08-25 13:47:00.000;66,545;False
2020-08-25 13:46:00.000;66,925;False
2020-08-25 13:45:00.000;66,75;False
2020-08-25 13:44:00.000;66,645;False
2020-08-25 13:43:00.000;66,105;False
2020-08-25 13:42:00.000;66,19;False
2020-08-25 13:41:00.000;67,62;False
2020-08-25 13:40:00.000;71,49;False
2020-08-25 13:39:00.000;72,625;False
2020-08-25 13:38:00.000;75,17;False
2020-08-25 13:37:00.000;69,225;True
2020-08-25 13:36:00.000;74,115;False
2020-08-25 13:35:00.000;68,09;False
2020-08-25 13:34:00.000;68,37;False
2020-08-25 13:33:00.000;72,145;False
2020-08-25 13:32:00.000;73,29;False
2020-08-25 13:31:00.000;70,65;False
2020-08-25 13:30:00.000;69,6;False
2020-08-25 13:29:00.000;70,2;False
2020-08-25 13:28:00.000;69,165;False
2020-08-25 13:27:00.000;68,89;False
2020-08-25 13:26:00.000;68,31;False
2020-08-25 13:25:00.000;67,92;False
2020-08-25 13:24:00.000;67,515;False
2020-08-25 13:23:00.000;66,21;True
2020-08-25 13:22:00.000;65,98;False
2020-08-25 13:21:00.000;66,225;False
2020-08-25 13:20:00.000;72,265;False
2020-08-25 13:19:00.000;72,6;False
2020-08-25 13:18:00.000;70,895;False
2020-08-25 13:17:00.000;68,555;False
2020-08-25 13:16:00.000;72,73;False
2020-08-25 13:15:00.000;70,745;False
2020-08-25 13:14:00.000;70,35;False
2020-08-25 13:13:00.000;68,815;False
2020-08-25 13:12:00.000;68,95;False
2020-08-25 13:11:00.000;70,34;False
2020-08-25 13:10:00.000;69,215;False
2020-08-25 13:09:00.000;69,37;False
2020-08-25 13:08:00.000;69,53;False
2020-08-25 13:07:00.000;71,005;False
2020-08-25 13:06:00.000;67,94;False
2020-08-25 13:05:00.000;70,3;False
2020-08-25 13:04:00.000;74,32;False
2020-08-25 13:03:00.000;73,9;False
2020-08-25 13:02:00.000;73,485;False
2020-08-25 13:01:00.000;74,25;False
2020-08-25 13:00:00.000;74,565;False
2020-08-25 12:59:00.000;73,915;False
2020-08-25 12:58:00.000;72,84;False
2020-08-25 12:57:00.000;71,43;False
2020-08-25 12:56:00.000;73,46;False
2020-08-25 12:55:00.000;70,44;False
2020-08-25 12:54:00.000;68,82;False
2020-08-25 12:53:00.000;69,115;False
2020-08-25 12:52:00.000;70,625;False
2020-08-25 12:51:00.000;71,905;False
2020-08-25 12:50:00.000;69,74;False
2020-08-25 12:49:00.000;69,235;False
2020-08-25 12:48:00.000;70,11;False
2020-08-25 12:47:00.000;68,86;False
2020-08-25 12:46:00.000;69,325;False
2020-08-25 12:45:00.000;67,885;False
2020-08-25 12:44:00.000;67,94;False
2020-08-25 12:43:00.000;67,445;False
2020-08-25 12:42:00.000;68,11;False
2020-08-25 12:41:00.000;71,015;False
2020-08-25 12:40:00.000;71,295;False
2020-08-25 12:39:00.000;69,595;False
2020-08-25 12:38:00.000;69,345;False
2020-08-25 12:37:00.000;68,19;True
2020-08-25 12:36:00.000;66,745;True
2020-08-25 12:35:00.000;66,6218181818182;True
2020-08-25 12:34:00.000;67,14;False
2020-08-25 12:33:00.000;68,65;False
2020-08-25 12:32:00.000;70,095;False
2020-08-25 12:31:00.000;72,105;False
2020-08-25 12:30:00.000;71,51;False
2020-08-25 12:29:00.000;70,45;False
2020-08-25 12:28:00.000;70,12;False
2020-08-25 12:27:00.000;70,285;False
2020-08-25 12:26:00.000;69,875;False
2020-08-25 12:25:00.000;70,685;False
2020-08-25 12:24:00.000;70,685;False
2020-08-25 12:23:00.000;70,075;False
2020-08-25 12:22:00.000;69,11;False
2020-08-25 12:21:00.000;69,955;False
2020-08-25 12:20:00.000;71,59;False
2020-08-25 12:19:00.000;74,27;False
2020-08-25 12:18:00.000;73,475;False
2020-08-25 12:17:00.000;72,115;False
2020-08-25 12:16:00.000;75,15;False
2020-08-25 12:15:00.000;74,205;False
2020-08-25 12:14:00.000;74,295;False
2020-08-25 12:13:00.000;75,37;False
2020-08-25 12:12:00.000;70,425;False
2020-08-25 12:11:00.000;69,365;False
2020-08-25 12:10:00.000;71,68;False
2020-08-25 12:09:00.000;73,475;False
2020-08-25 12:08:00.000;73,335;False
2020-08-25 12:07:00.000;74,375;False
2020-08-25 12:06:00.000;73,805;False
2020-08-25 12:05:00.000;73,76;False
2020-08-25 12:04:00.000;75,145;False
2020-08-25 12:03:00.000;74,28;False
2020-08-25 12:02:00.000;73,535;False
2020-08-25 12:01:00.000;71,635;False
2020-08-25 12:00:00.000;73,8;False
2020-08-25 11:59:00.000;73,785;False
2020-08-25 11:58:00.000;75,07;False
2020-08-25 11:57:00.000;73,05;False
2020-08-25 11:56:00.000;71,78;False
2020-08-25 11:55:00.000;75,1;False
2020-08-25 11:54:00.000;75,685;False
2020-08-25 11:53:00.000;73,59;False
2020-08-25 11:52:00.000;74,43;False
2020-08-25 11:51:00.000;74,535;False
2020-08-25 11:50:00.000;75,815;False
2020-08-25 11:49:00.000;75,735;False
2020-08-25 11:48:00.000;74,98;False
2020-08-25 11:47:00.000;74,785;False
2020-08-25 11:46:00.000;74,67;False
2020-08-25 11:45:00.000;74,46;False
2020-08-25 11:44:00.000;75,27;False
2020-08-25 11:43:00.000;76,665;False
2020-08-25 11:42:00.000;75,39;False
2020-08-25 11:41:00.000;75,265;False
2020-08-25 11:40:00.000;75,485;False
2020-08-25 11:39:00.000;75,545;False
2020-08-25 11:38:00.000;75;False
2020-08-25 11:37:00.000;75,265;False
2020-08-25 11:36:00.000;75,285;False
2020-08-25 11:35:00.000;74,58;False
2020-08-25 11:34:00.000;74,95;False
2020-08-25 11:33:00.000;74,47;False
2020-08-25 11:32:00.000;74,44;False
2020-08-25 11:31:00.000;74,255;False
2020-08-25 11:30:00.000;73,205;False
2020-08-25 11:29:00.000;74,995;False
2020-08-25 11:28:00.000;72,36;False
2020-08-25 11:27:00.000;69,67;False
2020-08-25 11:26:00.000;70,525;False
2020-08-25 11:25:00.000;72,45;False
2020-08-25 11:24:00.000;74,41;False
2020-08-25 11:23:00.000;74,63;False
2020-08-25 11:22:00.000;74,4;False
2020-08-25 11:21:00.000;74,775;False
2020-08-25 11:20:00.000;74,625;False
2020-08-25 11:19:00.000;74,985;False
2020-08-25 11:18:00.000;75,46;False
2020-08-25 11:17:00.000;70,215;False
2020-08-25 11:16:00.000;74,475;False
2020-08-25 11:15:00.000;74,675;False
2020-08-25 11:14:00.000;74,74;False
2020-08-25 11:13:00.000;74,795;False
2020-08-25 11:12:00.000;74,745;False
2020-08-25 11:11:00.000;73,23;False
2020-08-25 11:10:00.000;73,52;False
2020-08-25 11:09:00.000;73,58;False
2020-08-25 11:08:00.000;74,93;False
2020-08-25 11:07:00.000;75,1984615384615;False
2020-08-25 11:06:00.000;73,4072727272727;False
2020-08-25 11:05:00.000;74,125;False
2020-08-25 11:04:00.000;76,09;False
2020-08-25 11:03:00.000;75,785;False
2020-08-25 11:02:00.000;75,395;False
2020-08-25 11:01:00.000;74,465;False
2020-08-25 11:00:00.000;73,94;False
2020-08-25 10:59:00.000;73,8;False
2020-08-25 10:58:00.000;74,195;False
2020-08-25 10:57:00.000;74,3;False
2020-08-25 10:56:00.000;74,595;False
2020-08-25 10:55:00.000;74,805;False
2020-08-25 10:54:00.000;75,58;False
2020-08-25 10:53:00.000;75,44;False
2020-08-25 10:52:00.000;70,31;False
2020-08-25 10:51:00.000;70,31;False
2020-08-25 10:50:00.000;69,275;False
2020-08-25 10:49:00.000;70,495;False
2020-08-25 10:48:00.000;76,67;False
2020-08-25 10:47:00.000;75,685;True
2020-08-25 10:46:00.000;78,335;False
2020-08-25 10:45:00.000;78,11;False
2020-08-25 10:44:00.000;77,975;False
2020-08-25 10:43:00.000;75,92;False
2020-08-25 10:42:00.000;75,585;False
2020-08-25 10:41:00.000;74,985;False
2020-08-25 10:40:00.000;74,77;False
2020-08-25 10:39:00.000;75,04;False
2020-08-25 10:38:00.000;73,415;False
2020-08-25 10:37:00.000;72,67;False
2020-08-25 10:36:00.000;72,94;False
2020-08-25 10:35:00.000;72,08;False
2020-08-25 10:34:00.000;72,37;False
2020-08-25 10:33:00.000;71,115;False
2020-08-25 10:32:00.000;70,085;False
2020-08-25 10:31:00.000;69,55;False
2020-08-25 10:30:00.000;68,805;False
2020-08-25 10:29:00.000;68,665;False
2020-08-25 10:28:00.000;68,425;False
2020-08-25 10:27:00.000;68,05;False
2020-08-25 10:26:00.000;68,475;False
2020-08-25 10:25:00.000;68,58;False
2020-08-25 10:24:00.000;68,515;False
2020-08-25 10:23:00.000;67,915;False
2020-08-25 10:22:00.000;67,24;False
2020-08-25 10:21:00.000;66,455;False
2020-08-25 10:20:00.000;66,05;False
2020-08-25 10:19:00.000;65,11;False
2020-08-25 10:18:00.000;64,665;False
2020-08-25 10:17:00.000;64,045;False
2020-08-25 10:16:00.000;62,8;False
2020-08-25 10:15:00.000;62,89;False
2020-08-25 10:14:00.000;63,095;False
2020-08-25 10:13:00.000;63,165;False
2020-08-25 10:12:00.000;62,615;False
2020-08-25 10:11:00.000;61,855;False
2020-08-25 10:10:00.000;62,565;False
2020-08-25 10:09:00.000;63,81;False
2020-08-25 10:08:00.000;63,3927272727273;False
2020-08-25 10:07:00.000;63,005;False
2020-08-25 10:06:00.000;63,39;False
2020-08-25 10:05:00.000;63,74;False
2020-08-25 10:04:00.000;64,495;False
2020-08-25 10:03:00.000;65,09;False
2020-08-25 10:02:00.000;65,435;False
2020-08-25 10:01:00.000;65,6;False
2020-08-25 10:00:00.000;65,42;False
2020-08-25 09:59:00.000;65,245;False
2020-08-25 09:58:00.000;65,25;False
2020-08-25 09:57:00.000;64,84;False
2020-08-25 09:56:00.000;65,025;False
2020-08-25 09:55:00.000;64,99;False
2020-08-25 09:54:00.000;64,855;False
2020-08-25 09:53:00.000;64,665;False
2020-08-25 09:52:00.000;64,54;False
2020-08-25 09:51:00.000;64,545;False
2020-08-25 09:50:00.000;64,86;False
2020-08-25 09:49:00.000;65,005;False
2020-08-25 09:48:00.000;65,29;False
2020-08-25 09:47:00.000;57,87;False
2020-08-25 09:46:00.000;43,975;False
2020-08-25 09:45:00.000;44,265;False
2020-08-25 09:44:00.000;44,09;False
2020-08-25 09:43:00.000;43,96;True
2020-08-25 09:42:00.000;43,175;True
2020-08-25 09:41:00.000;42,835;True
2020-08-25 09:40:00.000;42,55;True
2020-08-25 09:39:00.000;42,615;True
2020-08-25 09:38:00.000;43,03;True
2020-08-25 09:37:00.000;43,425;True
2020-08-25 09:36:00.000;43,59;True
2020-08-25 09:35:00.000;43,83;True
2020-08-25 09:34:00.000;54,15;False
2020-08-25 09:33:00.000;60,415;False
2020-08-25 09:32:00.000;60,655;False
2020-08-25 09:31:00.000;60,34;False
2020-08-25 09:30:00.000;60,445;False
2020-08-25 09:29:00.000;59,79;False
2020-08-25 09:28:00.000;59,41;False
2020-08-25 09:27:00.000;58,945;False
2020-08-25 09:26:00.000;58,6;False
2020-08-25 09:25:00.000;58,425;False
2020-08-25 09:24:00.000;58,51;False
2020-08-25 09:23:00.000;58,315;False
2020-08-25 09:22:00.000;58,235;False
2020-08-25 09:21:00.000;58,07;False
2020-08-25 09:20:00.000;57,88;False
2020-08-25 09:19:00.000;57,765;False
2020-08-25 09:18:00.000;57,735;False
2020-08-25 09:17:00.000;58,13;False
2020-08-25 09:16:00.000;58,625;False
2020-08-25 09:15:00.000;58,6;False
2020-08-25 09:14:00.000;58,645;False
2020-08-25 09:13:00.000;58,71;False
2020-08-25 09:12:00.000;59,085;False
2020-08-25 09:11:00.000;59,445;False
2020-08-25 09:10:00.000;59,625;False
2020-08-25 09:09:00.000;59,835;False
2020-08-25 09:08:00.000;60,25;False
2020-08-25 09:07:00.000;60,31;False
2020-08-25 09:06:00.000;60,805;False
2020-08-25 09:05:00.000;60,82;False
2020-08-25 09:04:00.000;60,96;False
2020-08-25 09:03:00.000;60,96;False
2020-08-25 09:02:00.000;60,95;False
2020-08-25 09:01:00.000;60,315;False
2020-08-25 09:00:00.000;60,17;False
2020-08-25 08:59:00.000;60,045;False
2020-08-25 08:58:00.000;60,19;False
2020-08-25 08:57:00.000;60,095;False
2020-08-25 08:56:00.000;60,055;False
2020-08-25 08:55:00.000;59,93;False
2020-08-25 08:54:00.000;59,605;False
2020-08-25 08:53:00.000;59,22;False
2020-08-25 08:52:00.000;59,205;False
2020-08-25 08:51:00.000;58,875;False
2020-08-25 08:50:00.000;58,63;False
2020-08-25 08:49:00.000;58,84;False
2020-08-25 08:48:00.000;58,56;False
2020-08-25 08:47:00.000;58,655;False
2020-08-25 08:46:00.000;58,73;False
2020-08-25 08:45:00.000;58,9;False
2020-08-25 08:44:00.000;59,41;False
2020-08-25 08:43:00.000;59,96;False
2020-08-25 08:42:00.000;60,095;True
2020-08-25 08:41:00.000;60,525;True
